"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1012.5","1014.7","21.6","17.0","75","2.2","260","5.0","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1011.9","1014.1","21.2","17.2","78","3.3","240","4.9","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1011.6","1013.8","21.3","17.5","79","2.8","240","4.8","230","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1011.7","1013.9","21.3","17.1","77","3.0","240","5.6","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1011.7","1013.9","21.2","17.4","79","3.7","250","5.3","260","0.0","0.0","--","0.00","--","0","--","22.9","23.6","24.3","25.3","26.3","27.3","26.5"
"06","1012.2","1014.4","21.2","17.6","80","4.1","240","5.7","230","0.0","0.0","0.0","0.06","--","0","--","--","--","--","--","--","--","--"
"07","1012.4","1014.6","22.5","17.6","74","2.9","250","5.5","240","0.0","0.0","0.0","0.36","--","0","--","--","--","--","--","--","--","--"
"08","1012.5","1014.7","24.1","17.8","68","2.5","250","5.0","240","0.0","0.0","0.3","0.97","15.0","1","4.0","--","--","--","--","--","--","--"
"09","1012.4","1014.6","26.9","18.5","60","1.7","260","3.8","230","0.0","0.0","0.6","1.88","15.0","4","4.0","24.2","23.8","24.2","24.8","25.9","27.1","26.6"
"10","1011.9","1014.1","28.8","19.2","56","2.5","120","3.8","140","0.0","0.0","0.9","2.87","--","6","--","--","--","--","--","--","--","--"
"11","1011.7","1013.9","27.1","18.7","60","3.3","100","4.4","130","0.0","0.0","0.3","2.20","15.0","6","8.0","--","--","--","--","--","--","--"
"12","1011.2","1013.4","28.4","20.2","61","3.7","120","5.2","130","0.0","0.0","0.1","2.47","--","7","--","--","--","--","--","--","--","--"
"13","1010.8","1013.0","26.7","19.8","66","2.2","120","5.4","110","0.0","0.0","0.4","2.11","--","6","--","--","--","--","--","--","--","--"
"14","1010.3","1012.5","25.0","20.3","75","1.1","130","3.3","130","0.0","0.0","0.0","0.38","15.0","1","10.0","26.3","26.5","26.7","26.0","26.1","27.1","26.6"
"15","1010.2","1012.4","26.1","20.4","71","1.3","80","2.7","90","0.0","0.0","0.0","0.79","--","2","--","--","--","--","--","--","--","--"
"16","1009.9","1012.1","25.7","20.1","71","1.0","160","2.1","70","0.0","0.0","0.0","0.43","--","1","--","--","--","--","--","--","--","--"
"17","1010.1","1012.3","25.5","20.1","72","1.3","120","2.2","110","0.0","0.0","0.0","0.52","15.0","1","8.0","--","--","--","--","--","--","--"
"18","1010.3","1012.5","24.1","20.4","80","2.3","290","3.4","290","T","0.6","0.0","0.08","--","0","--","--","--","--","--","--","--","--"
"19","1010.2","1012.4","23.6","20.7","84","1.9","260","4.2","300","0.5","0.2","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"20","1010.4","1012.6","23.4","21.5","89","2.8","260","4.4","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1010.6","1012.8","23.1","21.2","89","2.5","260","4.7","240","0.0","0.0","--","0.00","--","0","--","24.8","25.3","25.9","26.5","26.8","27.5","26.6"
"22","1010.7","1012.9","23.1","20.8","87","2.2","260","4.6","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1010.8","1013.0","22.8","20.3","86","3.1","250","5.2","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1010.1","1012.3","22.7","20.2","86","3.3","250","6.3","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
