"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1005.5","1007.7","25.6","25.1","97","0.6","340","3.4","350","T","0.5","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1005.3","1007.5","25.2","24.7","97","1.9","250","2.8","240","T","0.2","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1004.3","1006.5","25.1","24.6","97","0.4","260","3.2","270","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1004.4","1006.6","24.5","24.2","98","1.5","250","3.5","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1005.0","1007.2","23.9","23.4","97","2.5","260","4.2","260","0.0","0.0","--","0.00","--","0","--","25.6","25.6","26.0","26.3","27.1","27.8","27.2"
"06","1005.5","1007.7","24.7","24.2","97","1.8","230","4.7","230","0.0","0.0","0.5","0.15","--","0","--","--","--","--","--","--","--","--"
"07","1006.2","1008.4","25.1","24.4","96","1.9","280","3.5","230","0.0","0.0","0.1","0.37","--","0","--","--","--","--","--","--","--","--"
"08","1006.2","1008.4","26.9","24.6","87","1.4","10","3.5","260","0.0","0.0","0.4","1.33","20.0","2","8.0","--","--","--","--","--","--","--"
"09","1006.0","1008.2","28.7","25.3","82","2.6","30","4.3","30","0.0","0.0","0.4","1.83","20.0","4","8.0","26.4","26.0","26.1","26.1","26.9","27.7","27.3"
"10","1006.4","1008.6","29.4","25.8","81","5.5","70","8.2","70","0.0","0.0","0.8","2.78","--","8","--","--","--","--","--","--","--","--"
"11","1006.5","1008.7","29.3","25.7","81","4.5","60","9.0","50","0.0","0.0","0.5","2.52","20.0","9","9.0","--","--","--","--","--","--","--"
"12","1005.5","1007.7","29.2","25.4","80","5.4","50","8.4","80","0.0","0.0","0.4","2.69","--","10","--","--","--","--","--","--","--","--"
"13","1004.8","1007.0","29.7","25.7","79","3.6","60","8.2","20","0.0","0.0","0.4","2.46","--","9","--","--","--","--","--","--","--","--"
"14","1004.0","1006.2","29.6","25.6","79","5.4","30","8.1","20","0.0","0.0","0.8","2.95","18.0","10","6.0","28.3","28.1","28.3","27.3","27.2","27.8","27.3"
"15","1003.9","1006.1","29.0","25.4","81","4.0","40","7.2","50","0.0","0.0","0.5","2.23","--","6","--","--","--","--","--","--","--","--"
"16","1004.3","1006.5","28.8","25.2","81","5.2","50","8.6","30","0.0","0.0","0.3","1.50","--","3","--","--","--","--","--","--","--","--"
"17","1004.6","1006.8","28.4","25.2","83","4.1","50","8.1","30","0.0","0.0","0.4","1.07","15.0","2","9.0","--","--","--","--","--","--","--"
"18","1005.2","1007.4","27.9","25.2","85","3.4","30","7.0","30","0.0","0.0","0.0","0.18","--","0","--","--","--","--","--","--","--","--"
"19","1005.8","1008.0","27.7","25.0","85","2.3","30","5.8","50","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"20","1006.0","1008.2","26.9","25.3","91","2.5","20","4.6","340","T","0.3","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1006.5","1008.7","27.1","25.3","90","1.9","360","5.1","20","0.0","0.0","--","0.00","--","0","--","27.6","28.0","28.5","28.6","28.5","28.3","27.3"
"22","1007.3","1009.5","27.0","25.2","90","3.3","30","5.4","40","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1007.0","1009.2","26.4","24.8","91","2.8","360","5.7","40","T","0.3","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1006.2","1008.4","26.1","24.7","92","1.5","30","5.8","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
