"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1005.3","1007.5","27.3","25.5","90","1.5","260","2.6","220","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1005.1","1007.3","27.1","25.5","91","1.1","260","2.8","250","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1004.8","1007.0","26.9","25.3","91","1.0","270","2.0","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1004.8","1007.0","27.0","24.8","88","0.6","260","2.8","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1005.1","1007.3","27.0","25.0","89","0.5","10","1.2","360","0.0","0.0","--","0.00","--","0","--","28.0","28.3","28.9","29.7","30.7","32.2","30.8"
"06","1005.3","1007.5","27.8","25.6","88","0.5","20","1.9","330","0.0","0.0","0.0","0.12","--","0","--","--","--","--","--","--","--","--"
"07","1005.7","1007.9","28.7","25.3","82","2.1","10","4.0","10","0.0","0.0","0.9","0.80","--","1","--","--","--","--","--","--","--","--"
"08","1006.3","1008.5","30.0","25.1","75","2.4","40","4.5","60","0.0","0.0","1.0","1.58","25.0","2","2.0","--","--","--","--","--","--","--"
"09","1006.2","1008.4","30.5","25.4","74","1.7","90","5.0","350","0.0","0.0","1.0","2.34","25.0","5","2.0","29.0","28.7","29.0","29.3","30.4","32.0","30.9"
"10","1006.1","1008.3","31.4","26.0","73","2.1","160","3.8","160","0.0","0.0","1.0","2.87","--","8","--","--","--","--","--","--","--","--"
"11","1005.8","1008.0","31.5","26.3","74","3.7","100","6.4","90","0.0","0.0","1.0","3.33","25.0","11","3.0","--","--","--","--","--","--","--"
"12","1005.4","1007.6","32.0","26.1","71","2.6","120","5.8","90","0.0","0.0","1.0","3.50","--","13","--","--","--","--","--","--","--","--"
"13","1004.8","1007.0","31.9","25.8","70","2.8","100","4.6","110","0.0","0.0","1.0","3.47","--","12","--","--","--","--","--","--","--","--"
"14","1004.4","1006.5","32.4","26.5","71","3.5","50","6.5","40","0.0","0.0","0.9","2.94","25.0","10","4.0","32.4","31.6","31.7","30.5","30.6","32.0","30.9"
"15","1003.9","1006.0","32.3","26.9","73","4.2","60","8.1","60","0.0","0.0","1.0","2.79","--","8","--","--","--","--","--","--","--","--"
"16","1003.7","1005.9","31.8","26.6","74","6.5","20","9.9","10","0.0","0.0","1.0","2.09","--","5","--","--","--","--","--","--","--","--"
"17","1003.9","1006.1","31.4","26.2","74","5.0","50","8.7","50","0.0","0.0","1.0","1.37","25.0","2","3.0","--","--","--","--","--","--","--"
"18","1004.3","1006.5","30.6","26.8","80","4.7","30","7.5","10","0.0","0.0","0.9","0.51","--","0","--","--","--","--","--","--","--","--"
"19","1005.1","1007.3","30.2","26.8","82","3.5","30","7.5","20","0.0","0.0","0.0","0.04","--","0","--","--","--","--","--","--","--","--"
"20","1005.4","1007.6","29.9","27.1","85","2.0","10","7.1","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1005.9","1008.1","29.7","27.1","86","2.7","360","4.6","10","0.0","0.0","--","0.00","--","0","--","31.1","31.8","32.5","32.7","32.4","32.7","30.8"
"22","1005.9","1008.1","29.7","26.9","85","2.6","10","5.0","10","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1005.9","1008.1","29.5","26.5","84","2.7","360","5.0","100","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1005.4","1007.6","29.4","26.8","86","3.6","10","6.3","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
