"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1007.5","1009.7","26.9","23.8","83","1.2","270","2.3","290","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1006.7","1008.9","26.1","23.6","86","1.6","250","3.4","240","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1006.6","1008.8","26.0","23.3","85","1.6","250","3.3","270","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1006.7","1008.9","26.0","23.1","84","2.3","240","3.4","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1006.6","1008.8","25.8","23.3","86","2.2","250","4.0","240","T","0.1","--","0.00","--","0","--","26.3","26.6","27.3","27.8","28.6","29.3","28.8"
"06","1006.5","1008.7","26.1","23.2","84","2.3","250","4.5","280","T","0.1","0.1","0.14","--","0","--","--","--","--","--","--","--","--"
"07","1006.8","1009.0","27.8","24.2","81","1.4","240","3.5","240","0.0","0.0","0.6","0.65","--","0","--","--","--","--","--","--","--","--"
"08","1006.8","1009.0","29.3","23.5","71","1.5","100","3.3","10","0.0","0.0","1.0","1.59","20.0","2","6.0","--","--","--","--","--","--","--"
"09","1006.9","1009.1","29.5","24.2","73","3.5","40","6.3","40","0.0","0.0","0.2","1.06","15.0","3","9.0","27.5","27.1","27.4","27.3","28.2","29.2","28.9"
"10","1007.0","1009.2","27.9","25.5","87","4.8","60","8.0","70","T","0.3","0.0","1.00","--","4","--","--","--","--","--","--","--","--"
"11","1007.1","1009.3","29.5","25.1","77","2.6","40","6.2","50","T","0.1","0.0","1.55","10.0","7","9.0","--","--","--","--","--","--","--"
"12","1006.2","1008.4","30.4","25.9","77","2.5","230","6.1","220","T","0.1","0.3","2.07","--","9","--","--","--","--","--","--","--","--"
"13","1005.3","1007.5","30.9","25.5","73","4.6","60","6.9","60","0.0","0.0","0.6","2.98","--","12","--","--","--","--","--","--","--","--"
"14","1004.9","1007.1","30.2","24.8","73","3.9","40","7.3","50","0.0","0.0","0.2","1.93","20.0","8","9.0","30.1","30.0","29.8","28.3","28.4","29.2","29.0"
"15","1005.0","1007.2","27.5","25.9","91","3.9","20","7.5","60","2.5","0.9","0.0","0.40","--","2","--","--","--","--","--","--","--","--"
"16","1004.6","1006.8","25.4","23.8","91","2.0","30","9.0","40","10.0","1.0","0.0","0.11","--","0","--","--","--","--","--","--","--","--"
"17","1004.7","1006.9","26.0","24.8","93","2.7","20","5.5","40","3.0","1.0","0.0","0.06","10.0","0","10.0","--","--","--","--","--","--","--"
"18","1004.8","1007.0","26.1","24.9","93","1.3","20","5.1","340","2.5","0.5","0.0","0.07","--","0","--","--","--","--","--","--","--","--"
"19","1005.1","1007.3","26.3","25.1","93","2.1","360","3.3","360","0.5","0.3","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"20","1005.7","1007.9","26.1","24.9","93","3.7","360","5.9","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1006.1","1008.3","26.1","24.9","93","3.5","360","7.9","360","0.0","0.0","--","0.00","--","0","--","26.7","27.1","27.8","28.2","28.9","29.5","29.1"
"22","1006.2","1008.4","26.0","24.6","92","2.3","350","6.0","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1006.2","1008.4","26.3","24.9","92","1.9","360","4.1","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1005.8","1008.0","26.0","24.8","93","1.2","270","2.4","170","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
